================================================================================
 Deep-AMPpred Stage-2 | V7: Prior-Anchored α + MIC-Auxiliary
================================================================================
Version: v7_mtl_prior_aux
Loss: LEARNABLE_ADAPTIVE=True | AUX=True
Device: cuda
Key: logit-space prior | reg=0.5 | Tasks/Step=3
================================================================================

📋 Task Imbalance Preview & Alpha Config (V7):
  Ab: pos_ratio=0.063 | target=0.25 | init_logit=-1.33 | reg=0.5
  Bs: pos_ratio=0.284 | target=0.40 | init_logit=-0.51 | reg=0.5
  Ec: pos_ratio=0.885 | target=0.65 | init_logit=+0.69 | reg=0.5
  Ef: pos_ratio=0.128 | target=0.25 | init_logit=-1.35 | reg=0.5
  Kp: pos_ratio=0.148 | target=0.25 | init_logit=-1.59 | reg=0.5
  Ml: pos_ratio=0.132 | target=0.25 | init_logit=-1.58 | reg=0.5
  Pa: pos_ratio=0.496 | target=0.65 | init_logit=+0.78 | reg=0.5
  Sa: pos_ratio=0.808 | target=0.65 | init_logit=+0.52 | reg=0.5
  Se: pos_ratio=0.192 | target=0.40 | init_logit=-0.15 | reg=0.5
  St: pos_ratio=0.156 | target=0.40 | init_logit=-0.10 | reg=0.5

######################################################################
# FOLD 1/5 | V7: Prior-Anchored α + MIC-Aux (from V6-v6)
# MIC-Auxiliary Task: ON
######################################################################
  [Fold 1] Epoch 120 | Loss 0.196 | AvgMCC 0.681 | AvgAUC 0.905 | AvgGMean 0.801 | LR 0.000321 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 121 | Loss 0.197 | AvgMCC 0.682 | AvgAUC 0.905 | AvgGMean 0.800 | LR 0.000293 | Aux=ON(w=0.150) | α=['0.269', '0.400', '0.626', '0.269', '0.269', '0.269', '0.626', '0.626', '0.400', '0.400']
  [Fold 1] Epoch 122 | Loss 0.195 | AvgMCC 0.679 | AvgAUC 0.905 | AvgGMean 0.800 | LR 0.000266 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 123 | Loss 0.196 | AvgMCC 0.684 | AvgAUC 0.906 | AvgGMean 0.798 | LR 0.000240 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 124 | Loss 0.198 | AvgMCC 0.683 | AvgAUC 0.906 | AvgGMean 0.802 | LR 0.000215 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 125 | Loss 0.196 | AvgMCC 0.682 | AvgAUC 0.905 | AvgGMean 0.800 | LR 0.000191 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 126 | Loss 0.198 | AvgMCC 0.684 | AvgAUC 0.906 | AvgGMean 0.799 | LR 0.000169 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 127 | Loss 0.194 | AvgMCC 0.682 | AvgAUC 0.906 | AvgGMean 0.799 | LR 0.000147 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 128 | Loss 0.192 | AvgMCC 0.682 | AvgAUC 0.906 | AvgGMean 0.801 | LR 0.000128 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 129 | Loss 0.193 | AvgMCC 0.681 | AvgAUC 0.906 | AvgGMean 0.797 | LR 0.000109 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 130 | Loss 0.194 | AvgMCC 0.680 | AvgAUC 0.906 | AvgGMean 0.804 | LR 0.000092 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 131 | Loss 0.194 | AvgMCC 0.681 | AvgAUC 0.906 | AvgGMean 0.803 | LR 0.000076 | Aux=ON(w=0.150) | α=['0.269', '0.400', '0.626', '0.269', '0.269', '0.269', '0.626', '0.626', '0.400', '0.400']
  [Fold 1] Epoch 132 | Loss 0.192 | AvgMCC 0.680 | AvgAUC 0.906 | AvgGMean 0.799 | LR 0.000062 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 133 | Loss 0.196 | AvgMCC 0.680 | AvgAUC 0.906 | AvgGMean 0.799 | LR 0.000049 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 134 | Loss 0.193 | AvgMCC 0.679 | AvgAUC 0.906 | AvgGMean 0.799 | LR 0.000038 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 135 | Loss 0.193 | AvgMCC 0.680 | AvgAUC 0.906 | AvgGMean 0.798 | LR 0.000028 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 136 | Loss 0.193 | AvgMCC 0.681 | AvgAUC 0.906 | AvgGMean 0.799 | LR 0.000019 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 137 | Loss 0.193 | AvgMCC 0.681 | AvgAUC 0.906 | AvgGMean 0.799 | LR 0.000012 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 138 | Loss 0.195 | AvgMCC 0.680 | AvgAUC 0.906 | AvgGMean 0.799 | LR 0.000007 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 139 | Loss 0.194 | AvgMCC 0.680 | AvgAUC 0.906 | AvgGMean 0.799 | LR 0.000003 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 140 | Loss 0.193 | AvgMCC 0.680 | AvgAUC 0.906 | AvgGMean 0.799 | LR 0.000001 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 141 | Loss 0.201 | AvgMCC 0.646 | AvgAUC 0.885 | AvgGMean 0.776 | LR 0.002000 | Aux=ON(w=0.150) | α=['0.269', '0.400', '0.626', '0.268', '0.268', '0.269', '0.626', '0.626', '0.399', '0.400']
  [Fold 1] Epoch 142 | Loss 0.262 | AvgMCC 0.569 | AvgAUC 0.846 | AvgGMean 0.714 | LR 0.002000 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 143 | Loss 0.276 | AvgMCC 0.582 | AvgAUC 0.867 | AvgGMean 0.731 | LR 0.001999 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 144 | Loss 0.265 | AvgMCC 0.605 | AvgAUC 0.871 | AvgGMean 0.754 | LR 0.001998 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 145 | Loss 0.245 | AvgMCC 0.618 | AvgAUC 0.882 | AvgGMean 0.773 | LR 0.001997 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 146 | Loss 0.234 | AvgMCC 0.625 | AvgAUC 0.895 | AvgGMean 0.774 | LR 0.001995 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 147 | Loss 0.226 | AvgMCC 0.626 | AvgAUC 0.882 | AvgGMean 0.777 | LR 0.001993 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 148 | Loss 0.229 | AvgMCC 0.634 | AvgAUC 0.888 | AvgGMean 0.777 | LR 0.001991 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 149 | Loss 0.224 | AvgMCC 0.645 | AvgAUC 0.894 | AvgGMean 0.784 | LR 0.001988 | Aux=ON(w=0.150) 
  [Fold 1] Epoch 150 | Loss 0.212 | AvgMCC 0.640 | AvgAUC 0.897 | AvgGMean 0.785 | LR 0.001984 | Aux=ON(w=0.150) | α=['0.268', '0.398', '0.626', '0.268', '0.268', '0.269', '0.624', '0.625', '0.399', '0.399']

  ✅ Fold 1 BEST AvgValMCC=0.6845 at Epoch 123
     Ab: TestMCC=0.412 α=0.268 target=0.25
     Bs: TestMCC=0.693 α=0.398 target=0.40
     Ec: TestMCC=0.601 α=0.626 target=0.65
     Ef: TestMCC=0.526 α=0.268 target=0.25
     Kp: TestMCC=0.636 α=0.268 target=0.25
     Ml: TestMCC=0.704 α=0.269 target=0.25
     Pa: TestMCC=0.714 α=0.624 target=0.65
     Sa: TestMCC=0.613 α=0.625 target=0.65
     Se: TestMCC=0.799 α=0.399 target=0.40
     St: TestMCC=0.720 α=0.399 target=0.40

######################################################################
# FOLD 2/5 | V7: Prior-Anchored α + MIC-Aux (from V6-v6)
# MIC-Auxiliary Task: ON
######################################################################
  [Fold 2] Epoch   1 | Loss 0.374 | AvgMCC 0.193 | AvgAUC 0.624 | AvgGMean 0.569 | LR 0.002000 | Aux=OFF | α=['0.263', '0.467', '0.717', '0.260', '0.184', '0.260', '0.661', '0.682', '0.428', '0.444']
  [Fold 2] Epoch   2 | Loss 0.353 | AvgMCC 0.168 | AvgAUC 0.615 | AvgGMean 0.539 | LR 0.001988 | Aux=OFF 
  [Fold 2] Epoch   3 | Loss 0.332 | AvgMCC 0.206 | AvgAUC 0.634 | AvgGMean 0.524 | LR 0.001951 | Aux=OFF 
  [Fold 2] Epoch   4 | Loss 0.315 | AvgMCC 0.223 | AvgAUC 0.661 | AvgGMean 0.545 | LR 0.001891 | Aux=OFF 
  [Fold 2] Epoch   5 | Loss 0.300 | AvgMCC 0.254 | AvgAUC 0.688 | AvgGMean 0.610 | LR 0.001809 | Aux=OFF 
  [Fold 2] Epoch   6 | Loss 0.334 | AvgMCC 0.290 | AvgAUC 0.699 | AvgGMean 0.553 | LR 0.001707 | Aux=ON(w=0.050) 
  [Fold 2] Epoch   7 | Loss 0.363 | AvgMCC 0.322 | AvgAUC 0.718 | AvgGMean 0.600 | LR 0.001588 | Aux=ON(w=0.100) 
  [Fold 2] Epoch   8 | Loss 0.380 | AvgMCC 0.328 | AvgAUC 0.733 | AvgGMean 0.608 | LR 0.001454 | Aux=ON(w=0.150) 
  [Fold 2] Epoch   9 | Loss 0.379 | AvgMCC 0.368 | AvgAUC 0.749 | AvgGMean 0.573 | LR 0.001309 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  10 | Loss 0.364 | AvgMCC 0.386 | AvgAUC 0.773 | AvgGMean 0.592 | LR 0.001156 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  11 | Loss 0.351 | AvgMCC 0.425 | AvgAUC 0.788 | AvgGMean 0.605 | LR 0.001000 | Aux=ON(w=0.150) | α=['0.264', '0.399', '0.657', '0.263', '0.230', '0.264', '0.616', '0.627', '0.390', '0.394']
  [Fold 2] Epoch  12 | Loss 0.355 | AvgMCC 0.436 | AvgAUC 0.798 | AvgGMean 0.633 | LR 0.000844 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  13 | Loss 0.340 | AvgMCC 0.456 | AvgAUC 0.816 | AvgGMean 0.626 | LR 0.000691 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  14 | Loss 0.328 | AvgMCC 0.466 | AvgAUC 0.813 | AvgGMean 0.618 | LR 0.000546 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  15 | Loss 0.322 | AvgMCC 0.471 | AvgAUC 0.823 | AvgGMean 0.637 | LR 0.000412 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  16 | Loss 0.308 | AvgMCC 0.489 | AvgAUC 0.836 | AvgGMean 0.663 | LR 0.000293 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  17 | Loss 0.307 | AvgMCC 0.503 | AvgAUC 0.839 | AvgGMean 0.676 | LR 0.000191 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  18 | Loss 0.301 | AvgMCC 0.507 | AvgAUC 0.841 | AvgGMean 0.648 | LR 0.000109 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  19 | Loss 0.292 | AvgMCC 0.507 | AvgAUC 0.842 | AvgGMean 0.694 | LR 0.000049 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  20 | Loss 0.294 | AvgMCC 0.507 | AvgAUC 0.843 | AvgGMean 0.694 | LR 0.000012 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  21 | Loss 0.333 | AvgMCC 0.438 | AvgAUC 0.797 | AvgGMean 0.612 | LR 0.002000 | Aux=ON(w=0.150) | α=['0.265', '0.390', '0.629', '0.263', '0.255', '0.263', '0.618', '0.621', '0.393', '0.394']
  [Fold 2] Epoch  22 | Loss 0.330 | AvgMCC 0.459 | AvgAUC 0.802 | AvgGMean 0.640 | LR 0.001997 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  23 | Loss 0.337 | AvgMCC 0.468 | AvgAUC 0.824 | AvgGMean 0.677 | LR 0.001988 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  24 | Loss 0.328 | AvgMCC 0.501 | AvgAUC 0.827 | AvgGMean 0.653 | LR 0.001972 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  25 | Loss 0.327 | AvgMCC 0.482 | AvgAUC 0.818 | AvgGMean 0.650 | LR 0.001951 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  26 | Loss 0.317 | AvgMCC 0.485 | AvgAUC 0.826 | AvgGMean 0.658 | LR 0.001924 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  27 | Loss 0.312 | AvgMCC 0.535 | AvgAUC 0.842 | AvgGMean 0.675 | LR 0.001891 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  28 | Loss 0.308 | AvgMCC 0.510 | AvgAUC 0.844 | AvgGMean 0.686 | LR 0.001853 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  29 | Loss 0.296 | AvgMCC 0.545 | AvgAUC 0.854 | AvgGMean 0.674 | LR 0.001809 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  30 | Loss 0.295 | AvgMCC 0.520 | AvgAUC 0.853 | AvgGMean 0.703 | LR 0.001760 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  31 | Loss 0.286 | AvgMCC 0.562 | AvgAUC 0.858 | AvgGMean 0.693 | LR 0.001707 | Aux=ON(w=0.150) | α=['0.268', '0.391', '0.623', '0.265', '0.263', '0.266', '0.619', '0.621', '0.394', '0.395']
  [Fold 2] Epoch  32 | Loss 0.281 | AvgMCC 0.552 | AvgAUC 0.867 | AvgGMean 0.733 | LR 0.001649 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  33 | Loss 0.276 | AvgMCC 0.565 | AvgAUC 0.870 | AvgGMean 0.706 | LR 0.001588 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  34 | Loss 0.276 | AvgMCC 0.571 | AvgAUC 0.872 | AvgGMean 0.716 | LR 0.001522 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  35 | Loss 0.274 | AvgMCC 0.574 | AvgAUC 0.872 | AvgGMean 0.717 | LR 0.001454 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  36 | Loss 0.266 | AvgMCC 0.575 | AvgAUC 0.875 | AvgGMean 0.704 | LR 0.001383 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  37 | Loss 0.255 | AvgMCC 0.587 | AvgAUC 0.875 | AvgGMean 0.748 | LR 0.001309 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  38 | Loss 0.256 | AvgMCC 0.601 | AvgAUC 0.879 | AvgGMean 0.725 | LR 0.001233 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  39 | Loss 0.249 | AvgMCC 0.599 | AvgAUC 0.882 | AvgGMean 0.736 | LR 0.001156 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  40 | Loss 0.243 | AvgMCC 0.613 | AvgAUC 0.883 | AvgGMean 0.736 | LR 0.001078 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  41 | Loss 0.245 | AvgMCC 0.620 | AvgAUC 0.889 | AvgGMean 0.771 | LR 0.001000 | Aux=ON(w=0.150) | α=['0.268', '0.395', '0.624', '0.267', '0.266', '0.268', '0.623', '0.623', '0.397', '0.398']
  [Fold 2] Epoch  42 | Loss 0.234 | AvgMCC 0.611 | AvgAUC 0.886 | AvgGMean 0.740 | LR 0.000922 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  43 | Loss 0.233 | AvgMCC 0.620 | AvgAUC 0.887 | AvgGMean 0.731 | LR 0.000844 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  44 | Loss 0.230 | AvgMCC 0.611 | AvgAUC 0.883 | AvgGMean 0.762 | LR 0.000767 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  45 | Loss 0.227 | AvgMCC 0.618 | AvgAUC 0.891 | AvgGMean 0.772 | LR 0.000691 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  46 | Loss 0.222 | AvgMCC 0.625 | AvgAUC 0.887 | AvgGMean 0.744 | LR 0.000617 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  47 | Loss 0.222 | AvgMCC 0.629 | AvgAUC 0.889 | AvgGMean 0.743 | LR 0.000546 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  48 | Loss 0.218 | AvgMCC 0.630 | AvgAUC 0.893 | AvgGMean 0.759 | LR 0.000478 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  49 | Loss 0.215 | AvgMCC 0.630 | AvgAUC 0.895 | AvgGMean 0.784 | LR 0.000412 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  50 | Loss 0.217 | AvgMCC 0.626 | AvgAUC 0.894 | AvgGMean 0.746 | LR 0.000351 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  51 | Loss 0.217 | AvgMCC 0.633 | AvgAUC 0.893 | AvgGMean 0.761 | LR 0.000293 | Aux=ON(w=0.150) | α=['0.269', '0.398', '0.625', '0.268', '0.268', '0.268', '0.624', '0.625', '0.399', '0.399']
  [Fold 2] Epoch  52 | Loss 0.211 | AvgMCC 0.629 | AvgAUC 0.894 | AvgGMean 0.754 | LR 0.000240 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  53 | Loss 0.213 | AvgMCC 0.629 | AvgAUC 0.894 | AvgGMean 0.765 | LR 0.000191 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  54 | Loss 0.213 | AvgMCC 0.634 | AvgAUC 0.895 | AvgGMean 0.739 | LR 0.000147 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  55 | Loss 0.217 | AvgMCC 0.633 | AvgAUC 0.895 | AvgGMean 0.756 | LR 0.000109 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  56 | Loss 0.211 | AvgMCC 0.636 | AvgAUC 0.895 | AvgGMean 0.754 | LR 0.000076 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  57 | Loss 0.209 | AvgMCC 0.634 | AvgAUC 0.894 | AvgGMean 0.757 | LR 0.000049 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  58 | Loss 0.212 | AvgMCC 0.635 | AvgAUC 0.895 | AvgGMean 0.757 | LR 0.000028 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  59 | Loss 0.210 | AvgMCC 0.634 | AvgAUC 0.894 | AvgGMean 0.757 | LR 0.000012 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  60 | Loss 0.209 | AvgMCC 0.634 | AvgAUC 0.894 | AvgGMean 0.757 | LR 0.000003 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  61 | Loss 0.232 | AvgMCC 0.576 | AvgAUC 0.871 | AvgGMean 0.749 | LR 0.002000 | Aux=ON(w=0.150) | α=['0.268', '0.398', '0.625', '0.267', '0.268', '0.267', '0.624', '0.625', '0.398', '0.399']
  [Fold 2] Epoch  62 | Loss 0.253 | AvgMCC 0.559 | AvgAUC 0.856 | AvgGMean 0.716 | LR 0.001999 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  63 | Loss 0.266 | AvgMCC 0.565 | AvgAUC 0.861 | AvgGMean 0.704 | LR 0.001997 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  64 | Loss 0.270 | AvgMCC 0.560 | AvgAUC 0.866 | AvgGMean 0.730 | LR 0.001993 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  65 | Loss 0.269 | AvgMCC 0.570 | AvgAUC 0.874 | AvgGMean 0.719 | LR 0.001988 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  66 | Loss 0.251 | AvgMCC 0.590 | AvgAUC 0.873 | AvgGMean 0.738 | LR 0.001981 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  67 | Loss 0.249 | AvgMCC 0.580 | AvgAUC 0.871 | AvgGMean 0.745 | LR 0.001972 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  68 | Loss 0.251 | AvgMCC 0.594 | AvgAUC 0.881 | AvgGMean 0.738 | LR 0.001962 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  69 | Loss 0.246 | AvgMCC 0.594 | AvgAUC 0.878 | AvgGMean 0.729 | LR 0.001951 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  70 | Loss 0.241 | AvgMCC 0.608 | AvgAUC 0.878 | AvgGMean 0.745 | LR 0.001938 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  71 | Loss 0.234 | AvgMCC 0.601 | AvgAUC 0.873 | AvgGMean 0.753 | LR 0.001924 | Aux=ON(w=0.150) | α=['0.268', '0.396', '0.624', '0.267', '0.267', '0.268', '0.622', '0.624', '0.398', '0.398']
  [Fold 2] Epoch  72 | Loss 0.235 | AvgMCC 0.609 | AvgAUC 0.886 | AvgGMean 0.749 | LR 0.001908 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  73 | Loss 0.237 | AvgMCC 0.612 | AvgAUC 0.882 | AvgGMean 0.749 | LR 0.001891 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  74 | Loss 0.235 | AvgMCC 0.619 | AvgAUC 0.880 | AvgGMean 0.753 | LR 0.001872 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  75 | Loss 0.228 | AvgMCC 0.614 | AvgAUC 0.883 | AvgGMean 0.738 | LR 0.001853 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  76 | Loss 0.230 | AvgMCC 0.617 | AvgAUC 0.883 | AvgGMean 0.758 | LR 0.001831 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  77 | Loss 0.217 | AvgMCC 0.635 | AvgAUC 0.887 | AvgGMean 0.754 | LR 0.001809 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  78 | Loss 0.226 | AvgMCC 0.620 | AvgAUC 0.887 | AvgGMean 0.775 | LR 0.001785 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  79 | Loss 0.218 | AvgMCC 0.610 | AvgAUC 0.887 | AvgGMean 0.772 | LR 0.001760 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  80 | Loss 0.220 | AvgMCC 0.626 | AvgAUC 0.886 | AvgGMean 0.771 | LR 0.001734 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  81 | Loss 0.215 | AvgMCC 0.625 | AvgAUC 0.882 | AvgGMean 0.761 | LR 0.001707 | Aux=ON(w=0.150) | α=['0.269', '0.398', '0.625', '0.268', '0.268', '0.268', '0.624', '0.625', '0.398', '0.399']
  [Fold 2] Epoch  82 | Loss 0.218 | AvgMCC 0.635 | AvgAUC 0.891 | AvgGMean 0.774 | LR 0.001679 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  83 | Loss 0.216 | AvgMCC 0.633 | AvgAUC 0.889 | AvgGMean 0.774 | LR 0.001649 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  84 | Loss 0.216 | AvgMCC 0.630 | AvgAUC 0.888 | AvgGMean 0.770 | LR 0.001619 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  85 | Loss 0.213 | AvgMCC 0.620 | AvgAUC 0.886 | AvgGMean 0.754 | LR 0.001588 | Aux=ON(w=0.150) 
  [Fold 2] Epoch  86 | Loss 0.214 | AvgMCC 0.617 | AvgAUC 0.886 | AvgGMean 0.766 | LR 0.001556 | Aux=ON(w=0.150) 

  🛑 Early stop at Epoch 86, best was Epoch 56

  ✅ Fold 2 BEST AvgValMCC=0.6358 at Epoch 56
     Ab: TestMCC=0.543 α=0.269 target=0.25
     Bs: TestMCC=0.626 α=0.398 target=0.40
     Ec: TestMCC=0.626 α=0.625 target=0.65
     Ef: TestMCC=0.516 α=0.268 target=0.25
     Kp: TestMCC=0.675 α=0.268 target=0.25
     Ml: TestMCC=0.680 α=0.269 target=0.25
     Pa: TestMCC=0.681 α=0.625 target=0.65
     Sa: TestMCC=0.631 α=0.625 target=0.65
     Se: TestMCC=0.731 α=0.399 target=0.40
     St: TestMCC=0.728 α=0.399 target=0.40

######################################################################
# FOLD 3/5 | V7: Prior-Anchored α + MIC-Aux (from V6-v6)
# MIC-Auxiliary Task: ON
######################################################################
  [Fold 3] Epoch   1 | Loss 0.383 | AvgMCC 0.178 | AvgAUC 0.633 | AvgGMean 0.536 | LR 0.002000 | Aux=OFF | α=['0.189', '0.386', '0.686', '0.209', '0.200', '0.253', '0.728', '0.617', '0.444', '0.473']
  [Fold 3] Epoch   2 | Loss 0.366 | AvgMCC 0.216 | AvgAUC 0.648 | AvgGMean 0.538 | LR 0.001988 | Aux=OFF 
  [Fold 3] Epoch   3 | Loss 0.345 | AvgMCC 0.241 | AvgAUC 0.688 | AvgGMean 0.599 | LR 0.001951 | Aux=OFF 
  [Fold 3] Epoch   4 | Loss 0.331 | AvgMCC 0.270 | AvgAUC 0.694 | AvgGMean 0.563 | LR 0.001891 | Aux=OFF 
  [Fold 3] Epoch   5 | Loss 0.313 | AvgMCC 0.290 | AvgAUC 0.718 | AvgGMean 0.616 | LR 0.001809 | Aux=OFF 
  [Fold 3] Epoch   6 | Loss 0.331 | AvgMCC 0.323 | AvgAUC 0.736 | AvgGMean 0.584 | LR 0.001707 | Aux=ON(w=0.050) 
  [Fold 3] Epoch   7 | Loss 0.358 | AvgMCC 0.335 | AvgAUC 0.750 | AvgGMean 0.636 | LR 0.001588 | Aux=ON(w=0.100) 
  [Fold 3] Epoch   8 | Loss 0.376 | AvgMCC 0.378 | AvgAUC 0.773 | AvgGMean 0.584 | LR 0.001454 | Aux=ON(w=0.150) 
  [Fold 3] Epoch   9 | Loss 0.359 | AvgMCC 0.415 | AvgAUC 0.786 | AvgGMean 0.632 | LR 0.001309 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  10 | Loss 0.354 | AvgMCC 0.437 | AvgAUC 0.812 | AvgGMean 0.676 | LR 0.001156 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  11 | Loss 0.341 | AvgMCC 0.451 | AvgAUC 0.821 | AvgGMean 0.644 | LR 0.001000 | Aux=ON(w=0.150) | α=['0.241', '0.390', '0.632', '0.253', '0.247', '0.264', '0.656', '0.620', '0.394', '0.406']
  [Fold 3] Epoch  12 | Loss 0.333 | AvgMCC 0.471 | AvgAUC 0.829 | AvgGMean 0.662 | LR 0.000844 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  13 | Loss 0.329 | AvgMCC 0.513 | AvgAUC 0.849 | AvgGMean 0.694 | LR 0.000691 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  14 | Loss 0.310 | AvgMCC 0.530 | AvgAUC 0.853 | AvgGMean 0.685 | LR 0.000546 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  15 | Loss 0.303 | AvgMCC 0.540 | AvgAUC 0.860 | AvgGMean 0.696 | LR 0.000412 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  16 | Loss 0.304 | AvgMCC 0.542 | AvgAUC 0.863 | AvgGMean 0.710 | LR 0.000293 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  17 | Loss 0.287 | AvgMCC 0.550 | AvgAUC 0.866 | AvgGMean 0.706 | LR 0.000191 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  18 | Loss 0.282 | AvgMCC 0.554 | AvgAUC 0.867 | AvgGMean 0.733 | LR 0.000109 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  19 | Loss 0.280 | AvgMCC 0.552 | AvgAUC 0.868 | AvgGMean 0.721 | LR 0.000049 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  20 | Loss 0.272 | AvgMCC 0.553 | AvgAUC 0.868 | AvgGMean 0.716 | LR 0.000012 | Aux=ON(w=0.150) 
  [Fold 3] Epoch  21 | Loss 0.317 | AvgMCC 0.454 | AvgAUC 0.821 | AvgGMean 0.692 | LR 0.002000 | Aux=ON(w=0.150) | α=['0.262', '0.389', '0.623', '0.264', '0.263', '0.265', '0.628', '0.619', '0.395', '0.396']
